Order_ID,Date,Region,Category,Product,Units_Sold,Unit_Price,Discount_Pct,Revenue,Profit,Channel
O040789,2025-10-16,East,Electronics,Headphones,1,56.87,23.6,43.42,11.1,Store
O040790,2025-08-02,East,Clothing,Jeans,10,21.18,0.2,211.42,45.14,Store
O040791,2025-05-03,West,Grocery,Milk,8,5.0,24.4,30.22,6.42,Online
O040792,2023-05-06,North,Clothing,Jeans,5,65.26,16.7,271.7,84.2,Store
O040793,2024-12-09,South,Clothing,Jeans,10,47.62,9.0,433.35,101.76,Store
O040794,2023-02-13,South,Electronics,Headphones,7,62.77,13.4,380.69,68.56,Store
O040795,2025-06-23,East,Grocery,Milk,13,39.2,10.2,457.45,134.84,Store
O040796,2025-07-19,North,Home,Cookware,7,45.41,13.9,273.64,34.97,Online
O040797,2024-05-07,North,Clothing,Jeans,12,47.43,5.2,539.82,164.21,Wholesale
O040798,2023-01-11,East,Grocery,Milk,4,70.92,17.8,233.29,40.92,Store
O040799,2023-10-22,South,Clothing,Jeans,13,42.85,7.4,515.71,148.62,Online
O040800,2023-06-01,East,Beauty,Skincare,12,39.15,22.2,365.45,78.94,Online
O040801,2023-04-17,West,Grocery,Milk,10,51.6,11.4,457.4,57.29,Store
O040802,2023-08-03,South,Grocery,Milk,4,30.35,2.6,118.2,19.76,Online
O040803,2024-03-03,East,Home,Cookware,9,58.45,3.4,508.08,135.59,Store
O040804,2024-05-25,South,Electronics,Headphones,11,14.47,4.8,151.6,47.12,Store
O040805,2024-12-23,North,Electronics,Headphones,2,44.32,2.9,86.11,26.41,Online
O040806,2025-06-12,West,Grocery,Milk,9,20.4,17.7,151.14,28.08,Online
O040807,2025-06-04,North,Clothing,Jeans,3,25.65,23.2,59.06,17.63,Online
O040808,2023-08-02,North,Electronics,Headphones,13,19.56,7.1,236.15,39.74,Online
O040809,2024-04-26,West,Electronics,Headphones,1,56.85,9.6,51.4,14.4,Store
O040810,2025-08-07,South,Grocery,Milk,15,116.72,23.6,1338.1,424.94,Online
O040811,2023-09-26,West,Electronics,Headphones,13,24.84,9.9,290.9,42.51,Online
O040812,2025-07-13,South,Clothing,Jeans,11,66.19,20.5,578.84,138.0,Wholesale
O040813,2023-05-31,South,Grocery,Milk,14,17.0,7.8,219.37,45.24,Store
O040814,2023-05-22,South,Grocery,Milk,3,35.04,15.3,89.01,16.27,Online
O040815,2024-02-16,South,Clothing,Jeans,11,50.88,0.9,554.91,98.23,Online
O040816,2024-04-13,North,Beauty,Skincare,10,56.33,18.1,461.26,85.19,Wholesale
O040817,2024-09-08,West,Electronics,Headphones,9,65.58,10.0,531.32,125.31,Store
O040818,2025-06-12,North,Grocery,Milk,15,58.15,11.2,774.23,112.48,Online
O040819,2025-12-13,North,Home,Cookware,4,62.84,10.0,226.13,35.68,Store
O040820,2025-04-23,West,Grocery,Milk,8,31.68,17.7,208.66,46.43,Online
O040821,2025-09-15,North,Grocery,Milk,11,72.85,18.9,649.74,170.39,Online
O040822,2024-12-02,North,Grocery,Milk,8,72.53,11.5,513.34,145.8,Store
O040823,2024-04-08,East,Grocery,Milk,14,60.79,24.3,644.13,143.27,Online
O040824,2023-09-27,North,Home,Cookware,1,70.25,22.3,54.61,6.89,Store
O040825,2025-02-28,West,Clothing,Jeans,7,48.12,17.4,278.24,44.61,Store
O040826,2025-08-18,West,Grocery,Milk,6,16.27,7.6,90.25,22.84,Store
O040827,2023-03-21,South,Electronics,Headphones,5,29.86,17.8,122.78,26.76,Online
O040828,2024-06-20,East,Clothing,Jeans,8,53.26,11.6,376.83,109.82,Wholesale
O040829,2024-07-21,South,Beauty,Skincare,3,20.23,3.1,58.83,12.44,Online
O040830,2023-06-05,South,Grocery,Milk,6,51.4,20.2,245.97,69.53,Wholesale
O040831,2024-01-02,West,Home,Cookware,2,51.27,6.2,96.23,21.93,Store
O040832,2023-02-06,North,Electronics,Headphones,4,54.48,5.6,205.75,56.84,Wholesale
O040833,2024-10-23,South,Clothing,Jeans,11,26.78,6.2,276.34,42.79,Wholesale
O040834,2024-03-04,East,Home,Cookware,3,38.97,0.2,116.67,14.93,Online
O040835,2023-07-25,North,Beauty,Skincare,10,107.9,21.2,850.61,245.26,Online
O040836,2024-12-13,South,Beauty,Skincare,10,62.11,12.7,542.11,116.15,Store
O040837,2024-11-18,West,Home,Cookware,9,52.68,23.7,361.61,78.52,Wholesale
O040838,2024-04-21,East,Grocery,Milk,9,21.77,23.0,150.89,40.22,Online
O040839,2025-02-11,West,Home,Cookware,4,40.07,15.4,135.55,27.73,Store
O040840,2023-09-21,West,Electronics,Headphones,14,8.84,17.8,101.74,32.34,Online
O040841,2023-01-31,South,Clothing,Jeans,13,31.06,0.0,403.61,86.21,Online
O040842,2025-12-04,East,Home,Cookware,14,24.61,8.8,314.27,53.63,Store
O040843,2024-08-06,West,Clothing,Jeans,2,29.4,20.3,46.85,6.4,Online
O040844,2023-08-10,North,Home,Cookware,10,25.76,14.0,221.44,60.35,Online
O040845,2023-11-20,North,Home,Cookware,12,71.28,10.5,765.69,122.51,Store
O040846,2023-09-05,West,Grocery,Milk,6,42.67,8.8,233.47,60.64,Wholesale
O040847,2025-02-07,West,Grocery,Milk,6,20.96,3.0,121.96,22.58,Online
O040848,2025-02-13,West,Home,Cookware,14,16.84,0.1,235.53,58.39,Store
O040849,2025-05-12,South,Electronics,Headphones,14,52.63,0.6,732.69,184.84,Online
O040850,2025-05-13,East,Grocery,Milk,14,38.02,16.0,447.09,87.94,Wholesale
O040851,2024-12-17,East,Home,Cookware,7,107.58,9.6,680.81,170.1,Store
O040852,2023-07-21,North,Beauty,Skincare,10,44.74,3.4,432.16,56.41,Store
O040853,2024-06-30,South,Grocery,Milk,5,38.77,22.0,151.28,22.57,Online
O040854,2024-11-27,East,Clothing,Jeans,14,12.79,0.5,178.17,52.57,Online
O040855,2024-12-27,East,Grocery,Milk,14,72.9,12.2,896.17,252.18,Online
O040856,2024-03-05,South,Clothing,Jeans,12,20.11,23.9,183.58,32.74,Store
O040857,2025-02-22,South,Beauty,Skincare,12,44.55,18.9,433.31,89.39,Store
O040858,2023-03-31,South,Grocery,Milk,9,12.48,1.8,110.32,32.31,Store
O040859,2024-07-24,West,Grocery,Milk,15,7.16,22.1,83.62,24.92,Wholesale
O040860,2023-05-11,East,Electronics,Headphones,8,23.33,18.3,152.44,25.52,Store
O040861,2024-02-17,East,Electronics,Headphones,11,19.01,1.6,205.77,45.75,Wholesale
O040862,2023-01-07,East,Grocery,Milk,3,33.68,1.6,99.38,12.55,Online
O040863,2025-03-31,West,Home,Cookware,8,58.95,24.6,355.43,61.75,Store
O040864,2024-02-26,West,Grocery,Milk,15,57.75,21.8,677.22,111.09,Online
O040865,2025-04-08,East,Clothing,Jeans,4,33.84,12.1,118.95,32.07,Online
O040866,2023-09-30,East,Home,Cookware,9,28.99,15.0,221.81,37.9,Online
O040867,2024-01-21,West,Electronics,Headphones,2,61.83,4.2,118.51,18.24,Store
O040868,2025-09-16,North,Grocery,Milk,2,80.37,10.4,144.09,27.64,Wholesale
O040869,2024-11-07,East,Grocery,Milk,1,19.65,16.9,16.33,3.51,Online
O040870,2024-10-22,South,Home,Cookware,11,41.48,21.9,356.33,63.58,Wholesale
O040871,2024-08-09,West,Clothing,Jeans,14,20.96,0.2,292.88,48.08,Store
O040872,2024-11-27,West,Home,Cookware,10,97.26,14.4,832.68,196.79,Store
O040873,2024-05-15,West,Grocery,Milk,14,76.98,21.5,845.99,253.79,Store
O040874,2025-03-15,North,Clothing,Jeans,3,69.81,5.4,198.05,29.84,Online
O040875,2025-02-28,West,Grocery,Milk,2,31.83,12.9,55.43,10.72,Store
O040876,2024-12-26,West,Clothing,Jeans,8,83.5,6.1,626.96,123.97,Wholesale
O040877,2025-07-13,South,Electronics,Headphones,3,85.15,4.0,245.33,73.72,Wholesale
O040878,2023-04-04,South,Clothing,Jeans,10,37.29,22.4,289.36,45.38,Wholesale
O040879,2024-03-31,West,Clothing,Jeans,11,36.95,16.8,338.02,76.3,Wholesale
O040880,2024-08-07,West,Electronics,Headphones,7,48.78,7.5,315.72,60.55,Store
O040881,2025-08-22,West,Beauty,Skincare,7,104.11,22.9,561.61,113.75,Online
O040882,2024-06-24,West,Electronics,Headphones,13,28.81,8.1,344.04,62.08,Store
O040883,2024-07-26,West,Grocery,Milk,1,26.46,11.6,23.39,4.3,Online
O040884,2024-03-31,East,Home,Cookware,15,17.38,12.0,229.37,56.72,Store
O040885,2023-03-05,South,Grocery,Milk,4,91.68,19.2,296.14,72.29,Online
O040886,2025-08-04,South,Grocery,Milk,10,44.29,11.6,391.42,67.17,Store
O040887,2024-11-15,South,Clothing,Jeans,5,94.34,1.9,462.62,73.16,Wholesale
O040888,2023-01-18,South,Electronics,Headphones,15,56.01,4.1,805.73,198.56,Store
O040889,2023-08-13,West,Home,Cookware,9,79.18,24.6,537.02,162.89,Online
O040890,2025-05-15,East,Electronics,Headphones,14,15.8,24.3,167.37,21.81,Online
O040891,2025-08-30,South,Electronics,Headphones,7,26.92,23.0,145.03,45.52,Online
O040892,2024-10-06,North,Electronics,Headphones,1,24.04,16.1,20.17,6.2,Store
O040893,2023-03-03,South,Clothing,Jeans,11,85.73,11.9,830.92,135.1,Online
O040894,2025-09-16,East,Home,Cookware,10,82.82,16.5,691.14,211.68,Store
O040895,2023-03-14,South,Home,Cookware,2,51.06,16.9,84.88,14.37,Online
O040896,2025-12-08,West,Clothing,Jeans,11,22.15,0.9,241.39,37.82,Store
O040897,2024-02-09,East,Beauty,Skincare,7,18.77,22.4,101.93,23.68,Online
O040898,2024-06-02,West,Clothing,Jeans,3,94.0,10.5,252.43,62.98,Wholesale
O040899,2024-09-03,South,Clothing,Jeans,14,18.51,13.6,224.02,71.29,Online
O040900,2023-06-15,North,Grocery,Milk,4,59.98,12.4,210.23,48.06,Store
O040901,2025-03-03,West,Home,Cookware,3,18.69,8.0,51.59,6.93,Online
O040902,2025-12-30,North,Grocery,Milk,6,56.65,17.6,280.21,67.72,Online
O040903,2023-06-26,East,Beauty,Skincare,5,48.38,7.9,222.69,65.95,Store
O040904,2025-01-02,West,Clothing,Jeans,14,35.45,4.6,473.49,69.53,Store
O040905,2025-09-14,West,Clothing,Jeans,13,47.73,24.9,465.97,117.98,Online
O040906,2023-12-27,South,Beauty,Skincare,1,18.56,17.7,15.28,4.12,Store
O040907,2023-09-06,West,Grocery,Milk,9,21.47,15.8,162.66,43.62,Store
O040908,2023-03-08,West,Grocery,Milk,7,57.65,21.7,316.17,41.32,Store
O040909,2023-02-03,South,Electronics,Headphones,10,31.96,15.7,269.29,76.96,Online
O040910,2025-08-25,North,Electronics,Headphones,8,70.11,0.8,556.19,81.18,Store
O040911,2023-12-15,South,Grocery,Milk,10,17.92,11.6,158.47,45.81,Store
O040912,2023-08-22,West,Clothing,Jeans,6,29.05,5.8,164.24,21.33,Wholesale
O040913,2023-09-16,West,Electronics,Headphones,2,30.29,13.2,52.56,11.46,Online
O040914,2025-09-27,South,Home,Cookware,9,109.03,13.0,853.46,231.37,Store
O040915,2023-08-07,North,Home,Cookware,5,34.44,14.3,147.52,43.12,Store
O040916,2024-07-09,North,Grocery,Milk,5,41.32,8.0,190.05,51.25,Online
O040917,2025-03-15,North,Home,Cookware,15,62.04,8.3,853.54,119.43,Store
O040918,2024-05-17,West,Grocery,Milk,14,22.88,14.0,275.55,53.38,Online
O040919,2023-08-26,South,Grocery,Milk,7,34.58,1.7,237.89,72.46,Store
O040920,2024-05-25,West,Grocery,Milk,11,53.23,5.6,552.81,157.4,Store
O040921,2023-07-04,North,Grocery,Milk,15,19.79,23.9,225.87,66.35,Store
O040922,2024-11-19,North,Grocery,Milk,4,99.27,10.2,356.47,64.28,Store
O040923,2024-08-21,South,Electronics,Headphones,9,45.52,21.3,322.61,47.65,Store
O040924,2024-07-15,South,Electronics,Headphones,8,43.4,11.6,306.87,47.97,Online
O040925,2023-02-25,North,Home,Cookware,12,113.71,14.5,1166.28,314.44,Store
O040926,2023-07-20,West,Grocery,Milk,3,78.79,9.4,214.17,37.42,Online
O040927,2025-08-22,West,Grocery,Milk,12,63.5,20.0,609.34,179.67,Online
O040928,2023-08-22,North,Home,Cookware,10,17.09,13.8,147.36,44.38,Store
O040929,2024-05-27,East,Grocery,Milk,8,53.04,21.5,333.25,68.29,Online
O040930,2025-01-21,South,Electronics,Headphones,13,113.44,15.8,1241.23,220.39,Online
O040931,2025-05-19,South,Beauty,Skincare,10,16.33,17.1,135.41,24.02,Store
O040932,2024-04-07,North,Home,Cookware,4,33.52,16.8,111.57,20.9,Store
O040933,2024-07-19,North,Grocery,Milk,3,25.58,15.6,64.75,16.14,Store
O040934,2024-01-17,East,Beauty,Skincare,8,20.31,18.2,132.88,16.02,Wholesale
O040935,2023-12-19,South,Grocery,Milk,13,31.05,9.5,365.21,68.17,Online
O040936,2023-06-28,South,Clothing,Jeans,11,19.06,20.9,165.78,38.88,Online
O040937,2025-03-24,West,Electronics,Headphones,3,58.15,17.0,144.77,46.25,Wholesale
O040938,2024-05-17,West,Home,Cookware,11,47.4,6.4,488.25,112.61,Online
O040939,2025-10-31,South,Clothing,Jeans,15,15.44,8.4,212.08,61.05,Online
O040940,2025-01-25,East,Grocery,Milk,6,19.58,4.9,111.69,25.7,Wholesale
O040941,2025-12-11,West,Grocery,Milk,4,31.34,1.4,123.6,17.52,Online
O040942,2023-06-12,North,Grocery,Milk,2,18.68,5.7,35.22,5.98,Online
O040943,2023-08-04,South,Clothing,Jeans,14,50.15,20.2,560.12,174.94,Online
O040944,2023-08-09,South,Beauty,Skincare,11,13.42,17.0,122.55,18.84,Store
O040945,2024-04-14,South,Clothing,Jeans,5,40.63,8.5,185.97,53.7,Store
O040946,2023-04-03,West,Grocery,Milk,15,19.47,9.9,263.21,32.98,Store
O040947,2025-02-03,West,Home,Cookware,9,23.9,18.1,176.13,28.07,Online
O040948,2024-07-15,West,Beauty,Skincare,8,38.42,1.4,302.9,87.04,Store
O040949,2023-10-06,North,Home,Cookware,15,50.2,2.1,737.19,110.58,Store
O040950,2025-01-29,South,Clothing,Jeans,8,95.81,23.6,585.32,101.88,Store
O040951,2024-07-05,East,Electronics,Headphones,8,60.93,20.6,387.15,123.46,Wholesale
O040952,2023-02-15,North,Electronics,Headphones,1,17.4,18.9,14.11,2.67,Online
O040953,2024-06-15,North,Home,Cookware,2,30.03,22.0,46.83,10.05,Online
O040954,2023-11-13,South,Grocery,Milk,12,28.28,3.4,327.88,48.65,Store
O040955,2025-04-20,West,Home,Cookware,2,40.18,16.0,67.47,9.19,Store
O040956,2025-09-09,West,Home,Cookware,11,30.61,2.6,328.07,98.68,Online
O040957,2024-04-18,South,Clothing,Jeans,2,190.2,23.0,292.93,69.05,Wholesale
O040958,2023-01-27,West,Grocery,Milk,10,43.38,0.8,430.4,92.6,Store
O040959,2024-09-12,North,Grocery,Milk,6,24.37,15.4,123.71,34.52,Online
O040960,2023-08-01,South,Grocery,Milk,8,93.21,1.8,732.45,156.06,Online
O040961,2025-11-29,East,Grocery,Milk,6,44.93,10.5,241.29,38.97,Online
O040962,2025-04-24,East,Electronics,Headphones,7,45.36,1.4,312.93,55.16,Store
O040963,2023-11-07,North,Home,Cookware,11,25.99,16.1,239.82,60.19,Store
O040964,2024-04-17,South,Grocery,Milk,11,45.92,12.4,442.64,76.2,Online
O040965,2023-06-14,South,Home,Cookware,4,12.1,7.2,44.91,14.19,Online
O040966,2024-08-26,South,Home,Cookware,3,44.43,6.0,125.35,18.9,Online
O040967,2025-12-23,South,Home,Cookware,13,40.94,4.6,507.84,149.24,Online
O040968,2024-04-30,South,Grocery,Milk,11,19.88,17.3,180.94,52.82,Store
O040969,2023-08-07,West,Grocery,Milk,7,36.34,16.0,213.74,57.35,Wholesale
O040970,2023-03-08,North,Clothing,Jeans,14,122.05,18.1,1399.74,421.79,Online
O040971,2024-01-11,South,Electronics,Headphones,9,26.51,1.5,234.97,51.9,Wholesale
O040972,2024-06-03,South,Grocery,Milk,12,33.92,19.0,329.7,90.04,Online
O040973,2023-08-25,South,Electronics,Headphones,8,15.36,5.8,115.79,34.83,Online
O040974,2023-02-23,South,Grocery,Milk,1,9.05,14.1,7.78,2.17,Store
O040975,2024-03-10,South,Electronics,Headphones,12,18.53,17.9,182.51,30.15,Store
O040976,2025-08-27,South,Electronics,Headphones,2,49.7,19.3,80.22,23.7,Store
O040977,2023-08-10,South,Clothing,Jeans,10,76.08,20.7,603.02,134.92,Online
O040978,2025-11-12,West,Beauty,Skincare,8,19.6,3.4,151.4,29.17,Online
O040979,2024-03-09,South,Grocery,Milk,9,43.77,18.4,321.43,100.45,Wholesale
O040980,2024-11-03,West,Grocery,Milk,5,37.05,18.4,151.19,39.38,Wholesale
O040981,2023-03-27,East,Beauty,Skincare,15,15.84,5.0,225.64,55.16,Store
O040982,2025-11-16,South,Electronics,Headphones,3,46.58,17.1,115.8,27.61,Store
O040983,2023-04-02,South,Clothing,Jeans,6,10.61,12.2,55.87,10.05,Online
O040984,2025-01-06,West,Grocery,Milk,9,54.5,4.8,467.08,75.06,Online
O040985,2023-09-29,West,Home,Cookware,10,16.2,16.3,135.54,25.12,Wholesale
O040986,2023-06-21,East,Grocery,Milk,13,81.38,12.0,930.92,294.88,Store
O040987,2024-10-14,West,Clothing,Jeans,6,11.12,24.4,50.42,14.88,Online
O040988,2023-10-05,East,Beauty,Skincare,5,19.7,12.2,86.45,21.48,Wholesale
O040989,2024-07-06,East,Grocery,Milk,11,61.76,10.2,609.95,138.88,Online
O040990,2024-07-03,West,Electronics,Headphones,8,24.47,15.0,166.44,23.17,Online
O040991,2024-05-18,South,Grocery,Milk,10,58.1,16.9,482.73,130.73,Store
O040992,2024-11-20,South,Clothing,Jeans,5,10.3,17.0,42.75,10.89,Online
O040993,2024-05-05,South,Clothing,Jeans,8,29.43,16.5,196.5,48.76,Store
O040994,2024-03-21,West,Clothing,Jeans,8,66.63,18.5,434.49,79.85,Online
O040995,2023-09-04,West,Home,Cookware,8,44.74,19.5,288.11,64.04,Wholesale
O040996,2023-05-03,South,Grocery,Milk,15,47.66,7.8,659.25,188.32,Store
O040997,2024-04-07,North,Electronics,Headphones,7,40.68,5.8,268.29,67.89,Store
O040998,2023-03-23,East,Beauty,Skincare,14,54.68,16.5,639.01,142.52,Online
O040999,2025-03-26,South,Electronics,Headphones,9,48.81,1.5,432.86,82.58,Wholesale
O041000,2023-09-21,West,Home,Cookware,3,22.98,12.9,60.02,16.2,Online
O041001,2025-01-06,East,Grocery,Milk,4,46.24,3.2,178.98,40.75,Online
O041002,2023-11-04,South,Grocery,Milk,15,20.59,14.2,264.97,77.9,Online
O041003,2023-08-23,North,Grocery,Milk,6,36.97,17.9,182.12,56.41,Online
O041004,2024-06-13,East,Clothing,Jeans,3,35.17,22.8,81.44,13.8,Online
O041005,2023-06-01,North,Clothing,Jeans,6,71.52,21.5,336.94,43.5,Online
O041006,2023-10-06,West,Clothing,Jeans,12,29.6,16.1,297.98,65.61,Online
O041007,2024-01-17,North,Home,Cookware,12,15.03,19.5,145.27,33.37,Store
O041008,2024-07-30,South,Electronics,Headphones,10,32.87,24.6,247.96,41.53,Store
O041009,2024-07-10,West,Grocery,Milk,3,164.18,2.7,479.06,113.42,Store
O041010,2024-08-12,West,Home,Cookware,2,33.22,5.1,63.07,20.15,Store
O041011,2023-09-01,West,Home,Cookware,11,28.98,23.7,243.25,74.23,Store
O041012,2025-09-12,South,Electronics,Headphones,14,25.07,16.2,294.17,64.8,Store
O041013,2023-04-09,West,Clothing,Jeans,5,51.73,7.6,239.04,64.82,Store
O041014,2024-02-15,North,Clothing,Jeans,15,17.65,14.6,226.14,62.18,Store
O041015,2024-10-22,South,Home,Cookware,10,24.3,0.5,241.71,37.79,Online
O041016,2023-02-18,East,Home,Cookware,9,36.05,11.0,288.86,52.11,Online
O041017,2024-10-08,South,Grocery,Milk,12,29.87,13.1,311.42,64.2,Store
O041018,2024-12-27,North,Electronics,Headphones,1,29.97,5.2,28.41,8.58,Store
O041019,2024-06-15,North,Electronics,Headphones,4,40.13,4.4,153.48,36.23,Wholesale
O041020,2023-08-29,West,Beauty,Skincare,2,32.09,24.4,48.52,9.7,Online
O041021,2023-09-12,South,Home,Cookware,12,29.92,17.3,296.93,49.59,Wholesale
O041022,2025-03-22,East,Electronics,Headphones,9,14.12,13.9,109.38,26.51,Wholesale
O041023,2024-01-01,North,Grocery,Milk,5,50.58,15.2,214.54,59.11,Wholesale
O041024,2025-08-05,East,Clothing,Jeans,15,105.31,6.7,1473.1,418.58,Store
O041025,2023-01-18,South,Electronics,Headphones,8,37.82,5.6,285.76,37.88,Store
O041026,2023-04-26,South,Clothing,Jeans,14,54.9,18.6,625.51,165.27,Store
O041027,2024-09-19,West,Clothing,Jeans,13,62.74,10.3,731.22,190.55,Store
O041028,2023-01-27,North,Home,Cookware,14,39.95,12.7,488.32,126.64,Store
O041029,2025-07-10,South,Clothing,Jeans,9,24.92,19.6,180.35,31.2,Online
O041030,2025-05-05,North,Home,Cookware,4,26.8,16.0,90.07,24.85,Store
O041031,2023-02-05,South,Home,Cookware,9,106.42,8.3,878.52,126.29,Online
O041032,2025-08-21,West,Grocery,Milk,12,32.69,5.4,370.96,79.37,Online
O041033,2025-09-14,North,Grocery,Milk,15,45.43,2.4,665.23,208.49,Wholesale
O041034,2023-11-03,West,Home,Cookware,12,34.49,14.0,356.13,80.54,Store
O041035,2025-08-29,West,Grocery,Milk,2,33.63,18.6,54.76,12.57,Online
O041036,2024-12-06,West,Grocery,Milk,7,37.57,6.9,244.84,30.93,Store
O041037,2024-01-17,East,Grocery,Milk,15,22.86,19.6,275.64,44.68,Online
O041038,2025-02-21,West,Grocery,Milk,12,30.93,23.4,284.16,69.27,Store
O041039,2025-11-07,South,Clothing,Jeans,13,36.3,2.0,462.44,140.02,Online
O041040,2023-04-13,South,Grocery,Milk,11,34.54,1.0,376.33,72.05,Online
O041041,2025-04-03,West,Electronics,Headphones,10,26.66,22.7,206.09,61.94,Online
O041042,2023-02-22,North,Grocery,Milk,8,64.75,22.6,401.1,91.78,Online
O041043,2023-03-24,East,Electronics,Headphones,5,36.12,1.6,177.76,42.72,Wholesale
O041044,2023-01-29,West,Clothing,Jeans,10,32.95,12.3,288.99,40.85,Online
O041045,2024-07-04,East,Grocery,Milk,14,34.81,20.9,385.55,106.01,Store
O041046,2023-10-16,West,Beauty,Skincare,8,18.18,9.3,131.93,41.12,Online
O041047,2025-05-07,East,Home,Cookware,8,25.1,16.8,166.98,23.75,Store
O041048,2024-01-11,West,Home,Cookware,6,48.89,13.6,253.33,32.12,Online
O041049,2023-08-15,West,Grocery,Milk,14,33.25,10.2,417.95,64.25,Store
O041050,2024-03-30,North,Grocery,Milk,15,33.37,19.1,405.17,70.49,Online
O041051,2025-12-14,North,Home,Cookware,1,35.7,23.7,27.23,7.81,Wholesale
O041052,2025-04-01,North,Grocery,Milk,9,57.6,9.0,471.99,107.52,Store
O041053,2024-04-24,East,Clothing,Jeans,7,13.59,2.3,92.9,19.97,Online
O041054,2023-08-11,South,Beauty,Skincare,1,68.3,16.2,57.23,13.27,Online
O041055,2023-07-23,West,Electronics,Headphones,12,65.34,23.7,598.26,172.32,Online
O041056,2024-10-09,East,Home,Cookware,15,40.45,9.2,551.06,130.13,Online
O041057,2024-05-22,South,Clothing,Jeans,2,38.95,12.2,68.43,18.98,Online
O041058,2025-05-01,East,Grocery,Milk,1,12.55,5.2,11.9,3.76,Wholesale
O041059,2023-12-27,North,Grocery,Milk,7,58.64,19.2,331.65,71.17,Store
O041060,2025-08-11,North,Electronics,Headphones,2,23.05,17.8,37.89,6.32,Online
O041061,2024-03-23,East,Electronics,Headphones,7,41.22,2.3,281.82,41.0,Wholesale
O041062,2025-06-13,West,Electronics,Headphones,7,113.18,13.4,685.75,100.87,Wholesale
O041063,2025-04-15,South,Home,Cookware,8,105.28,21.9,658.08,201.02,Online
O041064,2024-11-24,East,Electronics,Headphones,10,43.93,19.2,354.84,78.26,Online
O041065,2024-01-13,South,Beauty,Skincare,3,52.66,9.4,143.19,23.71,Store
O041066,2024-05-17,East,Beauty,Skincare,8,33.02,23.9,200.9,34.47,Store
O041067,2024-03-18,North,Clothing,Jeans,7,19.66,3.1,133.35,37.01,Store
O041068,2024-02-14,West,Beauty,Skincare,12,46.5,17.7,459.16,126.87,Wholesale
O041069,2023-08-07,North,Beauty,Skincare,5,22.03,24.6,83.08,21.51,Online
O041070,2023-01-29,West,Electronics,Headphones,15,14.71,16.0,185.35,36.99,Store
O041071,2025-04-29,West,Grocery,Milk,5,54.75,5.2,259.54,36.5,Online
O041072,2024-03-29,South,Beauty,Skincare,11,35.54,5.7,368.53,85.17,Online
O041073,2023-03-09,North,Grocery,Milk,3,44.02,22.0,103.05,29.42,Wholesale
O041074,2025-08-08,North,Clothing,Jeans,7,71.21,7.0,463.64,58.27,Store
O041075,2023-04-06,North,Beauty,Skincare,10,14.31,17.7,117.77,22.91,Wholesale
O041076,2025-04-05,West,Clothing,Jeans,3,58.63,14.5,150.33,38.19,Store
O041077,2023-04-11,North,Home,Cookware,13,13.24,3.3,166.49,20.84,Wholesale
O041078,2025-10-14,East,Home,Cookware,8,19.54,5.8,147.21,25.3,Store
O041079,2023-08-29,North,Electronics,Headphones,13,73.31,24.4,720.82,110.77,Wholesale
O041080,2025-02-07,West,Home,Cookware,15,46.27,23.8,528.7,100.25,Store
O041081,2025-04-17,East,Electronics,Headphones,7,56.01,15.7,330.51,78.7,Store
O041082,2023-09-29,South,Clothing,Jeans,7,33.33,12.2,204.76,37.85,Online
O041083,2024-09-23,West,Beauty,Skincare,1,9.84,9.3,8.92,2.59,Wholesale
O041084,2023-09-14,South,Electronics,Headphones,5,32.64,24.0,123.98,24.35,Wholesale
O041085,2024-06-19,North,Home,Cookware,12,39.07,17.9,384.8,93.06,Online
O041086,2025-09-20,East,Home,Cookware,6,16.99,23.2,78.31,21.81,Online
O041087,2025-11-05,East,Clothing,Jeans,9,12.47,23.7,85.66,15.69,Store
O041088,2024-09-24,West,Clothing,Jeans,5,25.16,17.5,103.78,22.81,Online
O041089,2025-02-28,North,Grocery,Milk,3,23.44,1.8,69.07,13.4,Online
O041090,2025-09-13,West,Electronics,Headphones,8,31.06,15.7,209.48,25.38,Online
O041091,2024-11-28,South,Clothing,Jeans,15,36.0,18.7,438.75,76.93,Store
O041092,2023-08-04,North,Clothing,Jeans,9,43.38,8.0,359.14,68.84,Online
O041093,2025-10-07,South,Electronics,Headphones,10,73.75,6.4,690.62,101.72,Online
O041094,2025-11-19,South,Electronics,Headphones,8,21.72,24.6,131.06,31.54,Store
O041095,2024-07-29,West,Clothing,Jeans,8,76.48,19.4,493.02,145.56,Store
O041096,2023-08-31,East,Grocery,Milk,13,62.87,19.5,657.67,187.85,Store
O041097,2024-05-03,East,Clothing,Jeans,6,30.68,9.2,167.07,32.13,Online
O041098,2025-06-01,West,Home,Cookware,7,15.31,21.2,84.43,22.6,Online
O041099,2023-05-03,North,Home,Cookware,8,58.79,5.6,443.76,66.84,Online
O041100,2025-08-31,South,Electronics,Headphones,3,39.25,9.3,106.8,15.38,Store
O041101,2023-12-29,North,Grocery,Milk,9,61.43,11.0,491.98,135.01,Store
O041102,2023-07-02,South,Clothing,Jeans,6,15.97,14.5,81.97,22.87,Store
O041103,2025-09-15,East,Clothing,Jeans,4,56.77,20.2,181.26,25.87,Store
O041104,2024-10-21,South,Grocery,Milk,14,28.65,0.2,400.18,68.95,Online
O041105,2023-07-25,West,Grocery,Milk,1,48.39,12.3,42.44,12.17,Wholesale
O041106,2023-04-22,North,Grocery,Milk,9,16.23,24.3,110.59,23.13,Store
